date,title,link,content,date,title,link,content,date,title,link,content
"2017-09-06
								09:24","김기남 삼성전자 반도체 총괄사장 ""D램, 25년 뒤 인간 뇌 정보 처리 능력 따라...",https://finance.naver.com//news/news_read.naver?article_id=0008161631&office_id=003&mode=search&query=삼성전자 반도체&page=165,"""20년 뒤 사람 뇌에 저장되는 모든 정보 하나의 SSD에 저장할 수 있을 것""  = 김기남 삼성전자 반도체총괄사장은 ""D램이 25년 뒤에는 인...
									
									
								
							뉴시스 
|
 							
								
								2017-09-06
								09:24","2017-09-20
								08:43","한화투자 ""SK하이닉스 4분기 사상 최대 실적 전망""",https://finance.naver.com//news/news_read.naver?article_id=0009557921&office_id=001&mode=search&query=SK하이닉스&page=200,"한화투자증권은 SK하이닉스에 대해 올해 3분기 호실적에 이어 4분기에는 사상 최대 실적을 낼 것이라며 투자의견 '매수'와 목표주가 9만3000원을 제시한다고 20일... 
									
								
							매일경제 
|
 							
								
								2017-09-20
								08:43","2017-09-06
								11:29","LG디스플레이, 저학년 아동 ‘초롱이 눈건강교실’",https://finance.naver.com//news/news_read.naver?article_id=0001286951&office_id=016&mode=search&query=LG디스플레이&page=170,"LG디스플레이가 아동들의 눈 건강 지킴이로 나섰다. LG디스플레이는 한국실명예방재단과 함께 초등학교 저학년 아동들에게 눈 건강의 중요성과 관리방...
									
									
								
							헤럴드경제 
|
 							
								
								2017-09-06
								11:29"
"2017-10-10
								09:10",삼성전자·SK하이닉스 반도체사업 올 50조 안팎 영업익 전망,https://finance.naver.com//news/news_read.naver?article_id=0002978955&office_id=421&mode=search&query=삼성전자 반도체&page=162,"김양재 KTB투자증권 연구원은 “10월 들어 반도체 가격 상승폭이 확대되고 있다”며 “삼성전자 반도체 사업은 오는 2018년까지 최대 실적을 경신할 것”... 
									
								
							조선비즈 
|
 							
								
								2017-10-10
								09:10","2017-10-09
								06:40","'창립 34주년' SK하이닉스, 그룹 편입 5년만에 '퀀텀 점프' 노린다",https://finance.naver.com//news/news_read.naver?article_id=0008212864&office_id=003&mode=search&query=SK하이닉스&page=181,"【서울=뉴시스】 SK하이닉스가 세계 최고 속도의 GDDR6(그래픽 DDR6) 그래픽 D램을 개발했다. SK하이닉스는 업계 최고인 핀(Pin)당 ...
									
									
								
							뉴시스 
|
 							
								
								2017-10-09
								06:40","2017-10-10
								10:00","LG디스플레이, 임산부의 날 맞아 '예비 부모 격려 행사' 실시",https://finance.naver.com//news/news_read.naver?article_id=0003886045&office_id=014&mode=search&query=LG디스플레이&page=165,"LG디스플레이 직원이 '임산부의 날 기념 행사'를 소개하고 있다. LG디스플레이가 임산부의 날을 맞아 임신한 동료를 배려하는 조직문화 조성에 나...
									
									
								
							파이낸셜뉴스 
|
 							
								
								2017-10-10
								10:00"
"2017-11-02
								16:35",삼성전자 최대실적 반도체부문 4명 사장 승진 ‘성과주의’ 재확인,https://finance.naver.com//news/news_read.naver?article_id=0002430326&office_id=029&mode=search&query=삼성전자 반도체&page=154,"경우 반도체 위탁생산(파운드리) 운영 노하우가 풍부하고, 고객사와 소통 역량도 우수한 것으로 평가받고 있다. 황득규 중국삼성 사장은 삼성전자 D...
									
									
								
							디지털타임스 
|
 							
								
								2017-11-02
								16:35","2017-11-01
								09:18","LG생건ㆍSK이노베이션ㆍSK하이닉스, ‘착한기업’이 ‘주가’도 올랐다!",https://finance.naver.com//news/news_read.naver?article_id=0001308798&office_id=016&mode=search&query=SK하이닉스&page=160,"[ SK하이닉스가 외국인 매수에 장 초반 3% 넘는 상승률을 보이고 있다. 1일 오전 9시12분 현재 SK하이닉스는 전 거래일 대비 2800원(3.41%) 오른 8만500...
									
								
							아시아경제 
|
 							
								
								2017-11-01
								09:18","2017-11-09
								11:00","LG디스플레이, 에너지효율대상 '대통령표창' 수상",https://finance.naver.com//news/news_read.naver?article_id=0003961451&office_id=008&mode=search&query=LG디스플레이&page=155,"[제39회 한국에너지효율대상 시상식] LG디스플레이 파주공장에 설치된 태양광 장비를 살펴보고 있는 직원들. /사진제공=LG디스플레이 LG디스플레...
									
									
								
							머니투데이 
|
 							
								
								2017-11-09
								11:00"
"2017-12-19
								03:38","'포스트 반도체' 찾아라…삼성전자, 19일 DS부문 글로벌전략회의",https://finance.naver.com//news/news_read.naver?article_id=0008346647&office_id=003&mode=search&query=삼성전자 반도체&page=146,"삼성전자 관계자는 “올해 글로벌 반도체 시장 1위가 됐는데 이를 수성하기 위해서는 미세공정 등 기술 초격차 유지와 신규 시장 개척이 절실하다”면서 “사업부 간... 
									
								
							서울신문 
|
 							
								
								2017-12-19
								03:38","2017-12-01
								09:37",[특징주] 낙폭 과했나…삼성전자·SK하이닉스 반등,https://finance.naver.com//news/news_read.naver?article_id=0009721800&office_id=001&mode=search&query=SK하이닉스&page=149,"최근 업황 논란으로 약세였던 삼성전자와 SK하이닉스가 장 초반 회복세를 보이고 있다. 1일 오전 9시 33분 현재 삼성전자는 코스피시장에서 전 거래일보다 0.83... 
									
								
							파이낸셜뉴스 
|
 							
								
								2017-12-01
								09:37","2017-12-06
								17:32","[ET투자뉴스]LG디스플레이, ""Flexible O…"" 매수(유지)-하이투자증권",https://finance.naver.com//news/news_read.naver?article_id=0002663862&office_id=030&mode=search&query=LG디스플레이&page=150,"= LG디스플레이(034220)는 6일 '아이폰X용 유기발광다이오드(OLED)패널 공급계약 체결설'과 관련한 조회공시에 ""구체적으로 확정된 사항은 없다""고 답변했다.......
									
								
							뉴시스 
|
 							
								
								2017-12-06
								17:32"
"2018-01-03
								10:01",[2018 증권사 톱픽] ①`반도체+OLED`로 날개단 삼성전자,https://finance.naver.com//news/news_read.naver?article_id=0004076813&office_id=009&mode=search&query=삼성전자 반도체&page=144,"삼성전자의 반도체 부문은 지난 2016년 3분기 이후 삼성전자의 사업부문 중 가장 큰 영업이익을 내고 있다. 영업이익률도 지난해 3분기 기준 5...
									
									
								
							매일경제 
|
 							
								
								2018-01-03
								10:01","2018-01-02
								10:06","美기업, 삼성전자·SK하이닉스 반도체 특허 침해 주장",https://finance.naver.com//news/news_read.naver?article_id=0008371616&office_id=003&mode=search&query=SK하이닉스&page=138,"미국 반도체 기업이 삼성전자와 SK하이닉스 등 글로벌 제조 업체로부터 특허를 침해당했다며 현지 무역당국에 조사를 요청했다. 2일 업계에 따르면 ...
									
									
								
							뉴시스 
|
 							
								
								2018-01-02
								10:06","2018-01-04
								08:32","[ET투자뉴스]LG디스플레이, ""당분간 우호적이지 …"" 매수-삼성증권",https://finance.naver.com//news/news_read.naver?article_id=0002671777&office_id=030&mode=search&query=LG디스플레이&page=142,"삼성증권에서 4일 LG디스플레이(034220)에 대해 ""당분간 우호적이지 않은 환경""라며 투자의견을 '매수'로 제시하였고, 아울러 목표주가로는 ...
									
									
								
							전자신문 
|
 							
								
								2018-01-04
								08:32"
"2018-02-06
								17:28",삼성전자 `30조` 평택 반도체 2공장 착공,https://finance.naver.com//news/news_read.naver?article_id=0004096486&office_id=009&mode=search&query=삼성전자 반도체&page=136,"삼성 7일 경영위 투자승인…2020년께 본격 가동 목표 삼성전자가 반도체 분야의 주도권을 확고히 하기 위해 평택에 제2공장을 건설한다. 이르면 ...
									
									
								
							매일경제 
|
 							
								
								2018-02-06
								17:28","2018-02-04
								11:06","SK하이닉스, 기업용 SSD 시장 출사표…""IDC·서버 수요 잡는다""",https://finance.naver.com//news/news_read.naver?article_id=0004003020&office_id=008&mode=search&query=SK하이닉스&page=113,"[4TByte 용량 SSD 개발…美 주요 데이터 센터·서버업체에 샘플 공급] SK하이닉스가 4세대 3D낸드플래시를 앞세워 기업용 SSD(솔리드 ...
									
									
								
							머니투데이 
|
 							
								
								2018-02-04
								11:06","2018-02-14
								10:00",日 OLED TV 급성장에 웃는 LG디스플레이,https://finance.naver.com//news/news_read.naver?article_id=0001354456&office_id=016&mode=search&query=LG디스플레이&page=134,"- 일본 TV교체주기ㆍ평창동계올림픽-러시아월드컵 특수 맞물려 OLED TV 판매 증가 - LG디스플레이, 소니ㆍ파나소닉ㆍ도시바 등 빅3에 OLE...
									
									
								
							헤럴드경제 
|
 							
								
								2018-02-14
								10:00"
"2018-03-09
								14:48",삼성전자 평택 사업장 정전···반도체 라인 가동 일부 차질,https://finance.naver.com//news/news_read.naver?article_id=0003240212&office_id=011&mode=search&query=삼성전자 반도체&page=132,"전기가 끊기자 삼성전자는 반도체 생산라인 및 건설현장 근로자 1만2,000여 명을 바깥으로 대피시켰다. 아울러 자체적으로 복구 작업을 거쳐 30...
									
									
								
							서울경제 
|
 							
								
								2018-03-09
								14:48","2018-03-06
								10:20","[fnRASSI]SK하이닉스, 5.24% 오르며 거래량 증가",https://finance.naver.com//news/news_read.naver?article_id=0003976752&office_id=014&mode=search&query=SK하이닉스&page=103,"SK하이닉스(000660)의 당일 거래량이 최근 5거래일 거래량의 최고치를 경신하며 투자자들의 관심을 받고 있다. 그리고 SK하이닉스는 3일 연...
									
									
								
							파이낸셜뉴스 
|
 							
								
								2018-03-06
								10:20","2018-03-05
								16:39","LG디스플레이, `초롱이 눈 건강교실` 공모전 시상식",https://finance.naver.com//news/news_read.naver?article_id=0004107579&office_id=009&mode=search&query=LG디스플레이&page=132,"LG디스플레이가 유기발광다이오드(OLED) 대규모 투자를 위해 기관들의 자금을 끌어들이고 있다. 특히 지난해 대출채권을 유동화 작업을 통해 자금조달을... 
									
								
							파이낸셜뉴스 
|
 							
								
								2018-03-05
								16:39"
"2018-04-01
								09:00","삼성전자 6일 실적 발표…""땡큐, 반도체""",https://finance.naver.com//news/news_read.naver?article_id=0004031462&office_id=008&mode=search&query=삼성전자 반도체&page=127,"[1Q 영업이익 14.7조원 기대, 반도체에서만 10~11조원 벌 듯…2분기 최대 영업이익 경신 '기대'] 삼성전자가 6일 잠정실적 가이던스를 ...
									
									
								
							머니투데이 
|
 							
								
								2018-04-01
								09:00","2018-04-04
								07:25",주요 그룹 투자액 41%가 삼성전자·SK하이닉스…반도체 쏠림현상,https://finance.naver.com//news/news_read.naver?article_id=0004210946&office_id=277&mode=search&query=SK하이닉스&page=83,"지난해 주요 그룹의 투자액의 전년 대비 35% 증가했지만 전체 투자액의 41%, 투자 증가액의 73%를 삼성전자와 SK하이닉스 등 두 반도체 기...
									
									
								
							아시아경제 
|
 							
								
								2018-04-04
								07:25","2018-04-02
								14:50","[ET투자뉴스]LG디스플레이, ""쉽지 않지만, 대형…"" HOLD(유지)-한화투자증...",https://finance.naver.com//news/news_read.naver?article_id=0002695934&office_id=030&mode=search&query=LG디스플레이&page=126,"한화투자증권에서 2일 LG디스플레이(034220)에 대해 ""쉽지 않지만, 대형 OLED에 대한 기대감은 유효""라며 투자의견을 'HOLD(유지)'...
									
									
								
							전자신문 
|
 							
								
								2018-04-02
								14:50"
"2018-05-16
								06:03",삼성전자 반도체 사업..`자율주행차`가 향후 10년 먹거리,https://finance.naver.com//news/news_read.naver?article_id=0004102656&office_id=018&mode=search&query=삼성전자 반도체&page=118,"[단위=천대·자료=보스턴컨설팅그룹] 세계 1위인 메모리 반도체 등 삼성전자(005930)의 부품 사업을 총괄하는 DS(디바이스 솔루션) 부문이 ...
									
									
								
							이데일리 
|
 							
								
								2018-05-16
								06:03","2018-05-03
								09:48","SK하이닉스, 100원(0.12%) 오른 83,200원에 거래 시작",https://finance.naver.com//news/news_read.naver?article_id=0000629529&office_id=215&mode=search&query=SK하이닉스&page=59,"■ 경제와이드 이슈& '콕콕 기업 이슈' ◇ 수은, SK하이닉스 '도시바 반도체 인수'에 1兆 투입 수출입은행이 SK하이닉스의 도시바 반도체사업...
									
									
								
							SBS Biz 
|
 							
								
								2018-05-03
								09:48","2018-05-08
								17:10","<유>LG디스플레이, 장중 신저가 기록.. 22,700→22,650(▼50)",https://finance.naver.com//news/news_read.naver?article_id=0003290772&office_id=011&mode=search&query=LG디스플레이&page=117,"LG디스플레이는 8일 공시에서 구글의 1조원 투자 보도에 대한 한국거래소의 조회공시 요구에 ""구글사로부터 직접투자 형식으로 1조원의투자를 받은 사실이 없다... 
									
								
							매일신문 
|
 							
								
								2018-05-08
								17:10"
"2018-06-03
								19:49",中 삼성전자·하이닉스·마이크론 반도체 담합 조사 벌여(종합),https://finance.naver.com//news/news_read.naver?article_id=0004117757&office_id=018&mode=search&query=삼성전자 반도체&page=117,"삼성전자와 SK하이닉스 등 국내 양대 반도체업체들은 공식적인 입장을 내놓지 않고 일단 사태 추이를 지켜보겠다는 반응이다. 시장조사기관 D램 익스...
									
									
								
							이데일리 
|
 							
								
								2018-06-03
								19:49","2018-06-03
								14:06",기로에 선 30대 그룹 생산성…한경연 “삼성전자 SK하이닉스 빼면 저성장”,https://finance.naver.com//news/news_read.naver?article_id=0002873438&office_id=032&mode=search&query=SK하이닉스&page=43,"지난해 삼성전자와 SK하이닉스의 영업이익이 두 회사를 뺀 나머지 30대 그룹 상장사의 전체 영업이익보다 큰 것으로 나타났다. 반도체시장 호황 속...
									
									
								
							경향신문 
|
 							
								
								2018-06-03
								14:06","2018-06-10
								15:53",추락하는 LG디스플레이 주가에 날개는 있나?,https://finance.naver.com//news/news_read.naver?article_id=0001403081&office_id=016&mode=search&query=LG디스플레이&page=113,"LG디스플레이가 최근 올레드(OLED) 고객사를 늘리면서 하반기 실적 개선에 대한 기대감을 키우고 있다. 올해 월드컵과 아시안게임 등 대형 스포츠 이벤트 덕분에... 
									
								
							부산일보 
|
 							
								
								2018-06-10
								15:53"
"2018-07-06
								08:51","삼성전자 2분기 영업익 14.8兆 ""반도체 호조·갤럭시S9 부진""(종합)",https://finance.naver.com//news/news_read.naver?article_id=0004052860&office_id=014&mode=search&query=삼성전자 반도체&page=114,"이날 삼성전자가 잠정발표한 실적은 이보다 약 5000억원 정도 하회하는 수준이다. 이는 반도체가 호조를 보인 가운데 갤럭시S9이 예상보다 저조한...
									
									
								
							파이낸셜뉴스 
|
 							
								
								2018-07-06
								08:51","2018-07-02
								10:15",[CASE STUDY](35) 한국 경제 버팀목 반도체 주역 SK하이닉스 | 승부...,https://finance.naver.com//news/news_read.naver?article_id=0000059778&office_id=024&mode=search&query=SK하이닉스&page=32,"테크윙은 SK하이닉스와 30억3650만원 규모 반도체 검사장비 공급계약을 맺었다고 2일 공시했다. 매출액 대비 1.36%에 해당하는 액수로 계약기간은 지난달... 
									
								
							아시아경제 
|
 							
								
								2018-07-02
								10:15","2018-07-03
								06:03","LG디스플레이 ""혁신 기술로 위기 극복""...기술·제품 차별화 가능한가",https://finance.naver.com//news/news_read.naver?article_id=0008684850&office_id=003&mode=search&query=LG디스플레이&page=108,"중국발 공급과잉으로 LCD TV 패널 가격 하락세가 심화되면서 LG디스플레이가 직격탄을 맞고 있다. LG디스플레이가 지난 2일 발간한 '2017...
									
									
								
							뉴시스 
|
 							
								
								2018-07-03
								06:03"
"2018-08-02
								17:27",[삼성전자 수익성 세계 1위] '넥스트 반도체' 찾아라.. 첨단 기술 R&D에 집...,https://finance.naver.com//news/news_read.naver?article_id=0004069177&office_id=014&mode=search&query=삼성전자 반도체&page=106,"삼성전자가 반도체 실적을 바탕으로 영업이익률에서 세계 최고의 수익성을 자랑하는 미국 애플을 처음으로 따돌렸습니다. 업계에 따르면 애플의 지난2분기... 
									
								
							SBS Biz 
|
 							
								
								2018-08-02
								17:27","2018-08-01
								14:21","반도체 고점 논란에도 삼성·SK ""하반기도 낙관""",https://finance.naver.com//news/news_read.naver?article_id=0004086202&office_id=008&mode=search&query=SK하이닉스 반도체&page=200,"삼성전자와 SK하이닉스 등 국내 대표 반도체 기업들이 업황 고점 논란을 일축했다. 올 상반기 이미 최고 실적을 올린데 이어 하반기에도 IT 업체...
									
									
								
							머니투데이 
|
 							
								
								2018-08-01
								14:21","2018-08-01
								13:35","[ET투자뉴스]LG디스플레이, ""패널 가격 안정화 …"" 매수-미래에셋대우",https://finance.naver.com//news/news_read.naver?article_id=0002729137&office_id=030&mode=search&query=LG디스플레이&page=95,"미래에셋대우에서 1일 LG디스플레이(034220)에 대해 ""패널 가격 안정화 구간""라며 투자의견을 '매수'로 제시하였고, 아울러 목표주가로는 2...
									
									
								
							전자신문 
|
 							
								
								2018-08-01
								13:35"
"2018-09-07
								11:47","모건스탠리 ""반도체 투자 신중해야""…삼성전자·SK하이닉스 약세",https://finance.naver.com//news/news_read.naver?article_id=0004102315&office_id=008&mode=search&query=삼성전자 반도체&page=102,"삼성전자와 SK하이닉스가 외국계 투자은행의 반도체 산업에 대한 부정적인 보고서에 약세를 보이고 있다. 7일 오전 11시 39분 현재 삼성전자는 2.60% 내린 4만4900...
									
								
							매일경제 
|
 							
								
								2018-09-07
								11:47","2018-09-02
								18:21",삼성전자에 `발목` 잡힌 국민연금… 올 주식투자로 6兆 손실,https://finance.naver.com//news/news_read.naver?article_id=0002480301&office_id=029&mode=search&query=SK하이닉스 반도체&page=163,"했다.반도체 고점 논란, 외국계 IB(투자은행)의 부정적인 보고서, 공매도 폭탄... 삼성SDI(5214억원), 넷마블(5120억원), SK하이...
									
									
								
							디지털타임스 
|
 							
								
								2018-09-02
								18:21","2018-09-05
								14:38","농협銀, LG디스플레이 사업장 방문",https://finance.naver.com//news/news_read.naver?article_id=0003387749&office_id=011&mode=search&query=LG디스플레이&page=89,"LG디스플레이(034220) 주가가 4%대 상승하고 있다. 5일 마켓포인트에 따르면 LG디스플레이 주가는 이날 오후 2시 31분경 4.21% 오른 2만2300원에 거래되고...
									
								
							이데일리 
|
 							
								
								2018-09-05
								14:38"
"2018-10-05
								09:00",삼성전자 석달에 17.5조 벌었다…반도체 '질주'에 또 신기록(종합),https://finance.naver.com//news/news_read.naver?article_id=0010379867&office_id=001&mode=search&query=삼성전자 반도체&page=99,"기자 = 삼성전자가 반도체 사업의 탄탄한 성장세에 힘입어 올 3분기에 또 한 번의 실적 신기원을 이뤄냈다. 작년 말부터 이어졌던 메모리 시장의 ...
									
									
								
							연합뉴스 
|
 							
								
								2018-10-05
								09:00","2018-10-01
								09:23",3분기 실적으로 관심 이동중...“다시 보자 수출주”,https://finance.naver.com//news/news_read.naver?article_id=0001446537&office_id=016&mode=search&query=SK하이닉스 반도체&page=133,"특히, 삼성전자와 SK하이닉스 등 국내 증시를 이끄는 반도체 기업들의 이익 성장세가 코스피 실적 개선을 이끌 것이라는 게 증권가의 분석이다. 삼...
									
									
								
							헤럴드경제 
|
 							
								
								2018-10-01
								09:23","2018-10-11
								08:25","LG디스플레이, 전일 대비 약 -3% 하락한 17,950원",https://finance.naver.com//news/news_read.naver?article_id=0000689640&office_id=215&mode=search&query=LG디스플레이&page=83,"유진투자증권이 11일 LG디스플레이에 대해 하반기에는 흑자전환이 가능할 것으로 예상되나 내년 상반기에는 다시 적자가 재현될 것으로 보인다며 투자의견은... 
									
								
							아시아경제 
|
 							
								
								2018-10-11
								08:25"
"2018-11-02
								06:23",삼성전자 반도체 백혈병 '10년전쟁' 종전국면으로 간다,https://finance.naver.com//news/news_read.naver?article_id=0003161216&office_id=079&mode=search&query=삼성전자 반도체&page=87,"이에 따라 보상 대상은 1984년부터 삼성전자 기흥사업장 반도체와 LCD 라인에서 1년 이상 일하다 병에 걸린 피해자 전원입니다. 보상 기간은 ...
									
									
								
							KBS 
|
 							
								
								2018-11-02
								06:23","2018-11-01
								06:06",[단독] 1~8월 양도세 31% 늘었다...13조원 달해,https://finance.naver.com//news/news_read.naver?article_id=0000418920&office_id=366&mode=search&query=SK하이닉스 반도체&page=82,"나이스신용평가에 따르면 유가증권시장 상장사가 지난해 낸 법인세(23조9800억원) 중 삼성전자와 SK하이닉스의 비중이 44.6%(10조7000억...
									
									
								
							조선비즈 
|
 							
								
								2018-11-01
								06:06","2018-11-15
								08:53","[ET투자뉴스]LG디스플레이, ""시장의 기대감이 낮…"" BUY(유지)-DB금융투자",https://finance.naver.com//news/news_read.naver?article_id=0002759460&office_id=030&mode=search&query=LG디스플레이&page=76,"DB금융투자에서 15일 LG디스플레이(034220)에 대해 ""시장의 기대감이 낮은 그 자체가 투자포인트""라며 투자의견을 'BUY(유지)'로 제시...
									
									
								
							전자신문 
|
 							
								
								2018-11-15
								08:53"
"2018-12-06
								09:26","'반도체 최대실적' 김기남 삼성전자 사장, 부회장 승진",https://finance.naver.com//news/news_read.naver?article_id=0004057560&office_id=015&mode=search&query=삼성전자 반도체&page=82,"김기남 삼성전자 대표이사 부회장은 종합기술원장, 메모리사업부장, 시스템 LSI사업부장 등 요직을 두루 역임한 반도체 최고 전문가로 반도체 사업을...
									
									
								
							한국경제 
|
 							
								
								2018-12-06
								09:26","2018-12-02
								16:48",‘반도체 코리아’ 위력···글로벌 점유율 D램 73%·낸드 52%,https://finance.naver.com//news/news_read.naver?article_id=0000171838&office_id=374&mode=search&query=SK하이닉스 반도체&page=45,"삼성전자와 SK하이닉스가 전세계 메모리 반도체 시장 점유율 절반 이상을 장악했습니다. 삼성전자는 D램과 낸드플래시 시장에서 각각 40% 이상의 ...
									
									
								
							SBS Biz 
|
 							
								
								2018-12-02
								16:48","2018-12-06
								09:00","LG디스플레이, OLED 투자 속도…中서 3.2조원 대출",https://finance.naver.com//news/news_read.naver?article_id=0003726860&office_id=421&mode=search&query=LG디스플레이&page=73,"주력사업인 LCD(액정표시장치)의 부진으로 OLED(유기발광다이오드)의 터닝포인트가 절실한 LG디스플레이가 중국에서 OLED로의 사업구조 전환을...
									
									
								
							뉴스1 
|
 							
								
								2018-12-06
								09:00"
"2019-01-03
								11:00","삼성전자, 아우디에 車반도체 `엑시노스 오토 V9` 공급",https://finance.naver.com//news/news_read.naver?article_id=0004284649&office_id=018&mode=search&query=삼성전자 반도체&page=77,"향후 이 반도체는 삼성전자의 신성장 동력인 전장(전자장비) 부품 사업과 연계해 자율주행기술에서도 활용될 전망이다. 삼성전자는 아우디에 2021년...
									
									
								
							이데일리 
|
 							
								
								2019-01-03
								11:00","2019-01-02
								10:26",유진테크 SK하이닉스와 221억원 계약체결,https://finance.naver.com//news/news_read.naver?article_id=0001161133&office_id=005&mode=search&query=SK하이닉스&page=198,"유진테크는 SK하이닉스와 약 222억원 규모의 반도체 제조장비 공급계약을 맺었다고 2일 공시했다. 최근 매출액의 17.0% 달하는 수준이다.
									
								
							아시아경제 
|
 							
								
								2019-01-02
								10:26","2019-01-04
								08:31","NH투자證 ""LG디스플레이, 우호적 환경 조성까지 시간 소요""",https://finance.naver.com//news/news_read.naver?article_id=0008994008&office_id=003&mode=search&query=LG디스플레이&page=68,"NH투자증권은 4일 LG디스플레이(034220)에 대해 우호적인 시장 환경이 조성되기까지 시간이 소요될 수 있다고 전망했다. 투자의견은 매수, ...
									
									
								
							뉴시스 
|
 							
								
								2019-01-04
								08:31"
"2019-02-07
								16:40","반도체 위기론에도...'글로벌 큰손' 블랙록, 삼성전자 지분 매입 되레 늘려",https://finance.naver.com//news/news_read.naver?article_id=0009049909&office_id=003&mode=search&query=삼성전자 반도체&page=63,"재계 관계자는 ""블랙록은 단순투자목적으로 삼성전자의 지분을 지속적으로 매수·매각해왔다""면서 ""반도체 수급 문제가 단기에 그칠 것이란 전망과 함께...
									
									
								
							뉴시스 
|
 							
								
								2019-02-07
								16:40","2019-02-07
								18:35","삼성·SK하이닉스 ""치킨게임은 없다""… 증설 대신 `R&D` 정조준",https://finance.naver.com//news/news_read.naver?article_id=0002507235&office_id=029&mode=search&query=SK하이닉스&page=164,"""물량공세보다 미래 경쟁력 투자"" 신규공장 건설외 설비증설 없어 삼성, 중장기 수요 대응 팹 건설 SK하이닉스, 미세공정 양산 준비 [디지털타임...
									
									
								
							디지털타임스 
|
 							
								
								2019-02-07
								18:35","2019-02-01
								14:32","구미산단 내 LG디스플레이㈜, 대대적인 설맞이 정나누기 활동",https://finance.naver.com//news/news_read.naver?article_id=0000575686&office_id=088&mode=search&query=LG디스플레이&page=60,"구미국가산업단지 내 LG디스플레이㈜(대표 한상범 부회장) 임직원들은 지난달 31일 설 명절을 앞두고 구미지역의 홀몸 어르신 200가구에 명절 음...
									
									
								
							매일신문 
|
 							
								
								2019-02-01
								14:32"
"2019-03-04
								10:25","삼성전자·SK하이닉스, ‘반도체 코리아’ 아성 지켰다",https://finance.naver.com//news/news_read.naver?article_id=0004322922&office_id=018&mode=search&query=삼성전자 반도체&page=60,"국내 한 업체의 반도체 공장 라인 (사진=이데일리DB)[이데일리 김종호 기자] 삼성전자(005930)와 SK하이닉스(000660)가 전세계 메모...
									
									
								
							이데일리 
|
 							
								
								2019-03-04
								10:25","2019-03-04
								10:25","삼성전자·SK하이닉스, ‘반도체 코리아’ 아성 지켰다",https://finance.naver.com//news/news_read.naver?article_id=0004322922&office_id=018&mode=search&query=SK하이닉스&page=150,"국내 한 업체의 반도체 공장 라인 (사진=이데일리DB)[이데일리 김종호 기자] 삼성전자(005930)와 SK하이닉스(000660)가 전세계 메모...
									
									
								
							이데일리 
|
 							
								
								2019-03-04
								10:25","2019-03-07
								10:00","[포토]LG디스플레이, 온라인으로 고객 접점 늘린다",https://finance.naver.com//news/news_read.naver?article_id=0004425363&office_id=277&mode=search&query=LG디스플레이&page=56,"LG디스플레이는 공식 대학생 블로그인 'D군의 디스플레이(This Play)'의 신규 유튜브 채널을 열고 오는 14일까지 오픈 이벤트를 진행한다...
									
									
								
							아시아경제 
|
 							
								
								2019-03-07
								10:00"
"2019-04-04
								11:01","5G 무선통신 핵심 반도체…삼성전자, 5G 토탈 모뎀 솔루션 출시",https://finance.naver.com//news/news_read.naver?article_id=0004332511&office_id=009&mode=search&query=삼성전자 반도체&page=56,"삼성전자는 '엑시노스 모뎀 5100'에 이어 '엑시노스 RF 5500', '엑시노스 SM 5800' 등 5G 무선통신 핵심 반도체 2종을 출시했...
									
									
								
							매일경제 
|
 							
								
								2019-04-04
								11:01","2019-04-01
								10:23","SK하이닉스(000660) 종목알파고 분석, 외국인/기관 실시간 수급과 추가 매수...",https://finance.naver.com//news/news_read.naver?article_id=0000754644&office_id=215&mode=search&query=SK하이닉스&page=126,"제너셈은 SK하이닉스와 반도체 후공정 장비 공급계약을 체결했다고 1일 공시했다. 계약금액은 29억4500만원이며 이는 2018년 매출 대비 10.41%에 해당하는... 
									
								
							헤럴드경제 
|
 							
								
								2019-04-01
								10:23","2019-04-03
								20:59","[레이더M] LG디스플레이, 신용등급 `AA-/안정적`으로 하향",https://finance.naver.com//news/news_read.naver?article_id=0004332239&office_id=009&mode=search&query=LG디스플레이&page=52,"한국기업평가 발표…2014년 상향 이후 5년 만에 변동 LG디스플레이 신용등급이 5년 만에 하향조정됐다. 한국기업평가는 3일 LG디스플레이 무보증사채 신용등급을 'AA.....
									
								
							매일경제 
|
 							
								
								2019-04-03
								20:59"
